,incident_number,year,recovery_date,ucr_category,firearm_category,firearm_subcategory,firearm_manufacturer,firearm_model,firearm_caliber,address_geocode_type,block_address,street_address,city,state,zipcode,longitude,latitude,person_recovered_from_race,person_recovered_from_sex,person_recovered_from_age,confidence
22952,80-10-045123,2010,2010-06-15,Wpns_Law_Violation,Pistol,Semi-Automatic,Taurus_Internat,,40C,BLOCK,1600 Block Arling Ave,1600_Arling_Ave,Louisville,KY,40215,-85.788958,38.1739,Black,M,47.0,1.0
22953,80-10-045139,2010,2010-06-15,Aggravated_Assault,Pistol,Semi-Automatic,Wyoming_Arms,None,45C,BLOCK,3600 Block Manslick Rd,3600_Manslick_Rd,Louisville,KY,40215,-85.79965200000001,38.195387,Black,F,28.0,1.0
22954,80-10-044969,2010,2010-06-15,Wpns_Law_Violation,Pistol,Semi-Automatic,Manurhin,Ppk/S,380C,BLOCK,4700 Block S Rutland Ave,4700_S_Rutland_Ave,Louisville,KY,40215,-85.778113,38.180673,White,M,23.0,0.728
22956,80-10-044969,2010,2010-06-15,Wpns_Law_Violation,Pistol,Semi-Automatic,Taurus,Pt25,25C,BLOCK,4700 Block S Rutland Ave,4700_S_Rutland_Ave,Louisville,KY,40215,-85.778113,38.180673,White,M,23.0,0.728
22958,80-10-045085,2010,2010-06-15,Narcotics,Pistol,Semi-Automatic,Cobra_Enterpris,Ca-380,380C,BLOCK,8700 Block Devonshire Dr,8700_Devonshire_Dr,Louisville,KY,40258,-85.869027,38.126224,Black,M,34.0,1.0
22959,80-10-044998,2010,2010-06-15,Wpns_Law_Violation,Pistol,Semi-Automatic,Taurus_Internat,Model_Pt-58,380C,,Berry Blvd / Georgetown Pl,,Louisville,KY,40215,,,Black,M,24.0,
22960,80-10-044520,2010,2010-06-14,Wpns_Law_Violation,Pistol,Semi-Automatic,Fie,Titan,22C,BLOCK,1100 Block Garvin Pl,1100_Garvin_Pl,Louisville,KY,40203,-85.761809,38.237148,Black,M,36.0,1.0
22961,80-10-044757,2010,2010-06-14,Intimidation,Pistol,Revolver,,,22C,BLOCK,4400 Block Bellevue Ave,4400_Bellevue_Ave,Louisville,KY,40215,-85.77216999999999,38.190940000000005,White,F,58.0,1.0
22962,80-10-044635,2010,2010-06-14,Counterfeiting,Pistol,Semi-Automatic,Sig-Sauer,Pistol:_2022_Se,9MM,BLOCK,700 Block S Preston St,700_S_Preston_St,Louisville,KY,40203,-85.749502,38.236071,Black,M,31.0,0.728
22963,80-10-043984,2010,2010-06-12,Wpns_Law_Violation,Pistol,Revolver,Heritage_Mfg_In,,22C,,Markwell Ln / Preston Hwy,,Louisville,KY,40219,,,White,M,25.0,
22964,80-10-044143,2010,2010-06-12,Wpns_Law_Violation,Pistol,Semi-Automatic,"Glock,_Inc.",Model_31/31C_(3,357C,,S 26Th St / W Broadway,,Louisville,KY,40211,,,Black,M,32.0,
22965,80-10-043941,2010,2010-06-11,Wpns_Law_Violation,Shotgun,Double_Barrel,Stoeger,Sxs_Shotgun,12GA,BLOCK,2300 Block Woodland Ave,2300_Woodland_Ave,Louisville,KY,40210,-85.793803,38.233344,Black,M,20.0,1.0
22966,80-10-043814,2010,2010-06-11,All_Other_Offenses,Pistol,Revolver,Taurus_Internat,Taurus_Internat,38C,BLOCK,3700 Block Dena Dr,3700_Dena_Dr,Louisville,KY,40215,-85.801826,38.190853999999995,,,,0.728
22967,80-10-043398,2010,2010-06-10,Wpns_Law_Violation,Pistol,Revolver,Smith_&_Wesson,,38C,BLOCK,3700 Block Woodruff Ave,3700_Woodruff_Ave,Louisville,KY,40215,-85.784944,38.191078999999995,White,M,26.0,1.0
22968,80-10-043719,2010,2010-06-10,Wpns_Law_Violation,Pistol,Semi-Automatic,Smith_&_Wesson,,9MM,,Goldsmith Ln / Newburg Rd,,Louisville,KY,40218,,,Black,M,26.0,
22969,80-10-043368,2010,2010-06-09,Wpns_Law_Violation,Pistol,Semi-Automatic,Hipoint,,40C,BLOCK,1900 Block Goldsmith Ln,1900_Goldsmith_Ln,Louisville,KY,40218,-85.68089300000001,38.2024,Black,M,15.0,0.528
22970,80-10-043129,2010,2010-06-09,Narcotics,Shotgun,Double_Barrel,,,12GA,BLOCK,3200 Block Welman Dr,3200_Welman_Dr,Louisville,KY,40216,-85.83810799999999,38.193712,Black,M,28.0,0.528
22972,80-10-043129,2010,2010-06-09,Narcotics,Pistol,Semi-Automatic,Taurus_Internat,Model_Pt145,45C,BLOCK,3200 Block Welman Dr,3200_Welman_Dr,Louisville,KY,40216,-85.83810799999999,38.193712,Black,M,28.0,0.528
22974,80-10-043286,2010,2010-06-09,Wpns_Law_Violation,Pistol,Semi-Automatic,Taurus_Internat,Model_Pt145,45C,BLOCK,4700 Block Preston Hwy,4700_Preston_Hwy,Louisville,KY,40213,-85.7185,38.179513,,,,1.0
22976,80-10-043286,2010,2010-06-09,Wpns_Law_Violation,Pistol,Semi-Automatic,Taurus_Internat,Model_Pt140,40C,BLOCK,4700 Block Preston Hwy,4700_Preston_Hwy,Louisville,KY,40213,-85.7185,38.179513,,,,1.0
22978,80-10-043365,2010,2010-06-09,Wpns_Law_Violation,Pistol,Revolver,Ruger,Gp100,357C,BLOCK,6500 Block Southside Dr,6500_Southside_Dr,Louisville,KY,40214,-85.765142,38.162167,Black,M,30.0,1.0
22979,80-10-042976,2010,2010-06-08,Wpns_Law_Violation,Pistol,Semi-Automatic,Heckler_&_Koch,Usp,45C,BLOCK,2400 Block Elliott Ave,2400_Elliott_Ave,Louisville,KY,40211,-85.791562,38.250171,Black,M,40.0,1.0
22980,80-10-043083,2010,2010-06-08,Wpns_Law_Violation,Pistol,Semi-Automatic,Hipoint,,40C,BLOCK,500 Block Dresden Ave,500_Dresden_Ave,Louisville,KY,40215,-85.77885400000001,38.197216,Black,M,22.0,0.528
22981,80-10-043079,2010,2010-06-08,Narcotics,Pistol,Semi-Automatic,,,762M,BLOCK,500 Block S 8Th St,500_S_8th_St,Louisville,KY,40203,-85.764786,38.252653,Native_American,M,25.0,0.728
22982,80-10-043111,2010,2010-06-08,Wpns_Law_Violation,Pistol,Revolver,Taurus_Internat,38_Spec,38C,,S 22Nd St / Grand Ave,,Louisville,KY,40210,,,Black,M,24.0,
22983,80-10-042971,2010,2010-06-08,Wpns_Law_Violation,Pistol,Derringer,Rohm,Rg15S,22C,,S 36Th St / Young Ave,,Louisville,KY,40211,,,Black,F,17.0,
22984,80-10-041866,2010,2010-06-06,Theft_Fr_Veh,Pistol,Semi-Automatic,Smith_&_Wesson,Airweight,38C,BLOCK,1000 Block E Chestnut St,1000_E_Chestnut_St,Louisville,KY,40204,-85.739001,38.246752,Black,F,12.0,0.728
22985,80-10-042304,2010,2010-06-06,Wpns_Law_Violation,Pistol,Semi-Automatic,Unknown_Manufac,None,22C,,Ormsby // Garvin Pl,,Louisville,KY,40203,,,Black,M,50.0,
22986,80-10-042315,2010,2010-06-06,Wpns_Law_Violation,Pistol,Bolt_Action,Smith_&_Wesson,Pistols:_5906_M,9MM,,River Rd At I64,,Louisville,KY,40202,,,Black,M,19.0,
22987,80-10-042012,2010,2010-06-05,Wpns_Law_Violation,Pistol,Semi-Automatic,Smith_&_Wesson,Pistols:_915,9MM,BLOCK,1600 Block Squires Dr,1600_Squires_Dr,Louisville,KY,40215,-85.788958,38.1739,Black,M,22.0,0.6629999999999999
22988,80-10-042046,2010,2010-06-05,Wpns_Law_Violation,Pistol,Revolver,Unknown_Manufac,,32C,BLOCK,3300 Block Bardstown Rd,3300_Bardstown_Rd,Louisville,KY,40218,-85.669306,38.2076,Black,M,19.0,1.0
22989,80-10-042024,2010,2010-06-05,Stolen_Property,Pistol,Revolver,,,380C,BLOCK,400 Block E Southside Ct,400_E_Southside_Ct,Louisville,KY,40214,-85.754621,38.158606,White,M,42.0,1.0
22990,80-10-042048,2010,2010-06-05,Simple_Assault,Pistol,Derringer,,,38C,BLOCK,7400 Block Beechview Way,7400_Beechview_Way,Louisville,KY,40219,-85.678561,38.142601,White,M,52.0,1.0
22994,80-10-042048,2010,2010-06-05,Simple_Assault,Rifle,Lever_Action,,,22C,BLOCK,7400 Block Beechview Way,7400_Beechview_Way,Louisville,KY,40219,-85.678561,38.142601,White,M,52.0,1.0
22998,80-10-042048,2010,2010-06-05,Simple_Assault,Pistol,Semi-Automatic,Hipoint,Hi-Point,9MM,BLOCK,7400 Block Beechview Way,7400_Beechview_Way,Louisville,KY,40219,-85.678561,38.142601,White,M,52.0,1.0
23002,80-10-042048,2010,2010-06-05,Simple_Assault,Rifle,Semi-Automatic,,,222C,BLOCK,7400 Block Beechview Way,7400_Beechview_Way,Louisville,KY,40219,-85.678561,38.142601,White,M,52.0,1.0
23006,80-10-042040,2010,2010-06-05,Wpns_Law_Violation,Pistol,Semi-Automatic,Smith_&_Wesson,,40C,,S 4Th St / Iowa Ave,,Louisville,KY,40208,,,White,M,50.0,
23007,80-10-030031,2010,2010-06-04,Wpns_Law_Violation,Pistol,Revolver,Rohm,,22C,BLOCK,2700 Block W Market St,2700_W_Market_St,Louisville,KY,40212,-85.785803,38.258788,Black,M,22.0,0.528
23008,80-10-041709,2010,2010-06-04,Narcotics,Pistol,Semi-Automatic,Smith_&_Wesson,,9MM,,Charleswood Rd / Cooper Chapel Rd,,Louisville,KY,40229,,,Black,F,40.0,
23009,80-10-041479,2010,2010-06-03,Wpns_Law_Violation,Pistol,Semi-Automatic,Sundance_Ind_In,Sundance_Indust,25C,BLOCK,500 Block S 8Th St,500_S_8th_St,Louisville,KY,40203,-85.764786,38.252653,Black,M,30.0,0.728
23010,80-10-041255,2010,2010-06-03,Wpns_Law_Violation,Pistol,Semi-Automatic,Hipoint,Jc-40_Series,40C,BLOCK,800 Block Midway Ave,800_Midway_Ave,Louisville,KY,40211,-85.794145,38.245490000000004,Black,M,51.0,0.528
23011,80-10-041348,2010,2010-06-03,Wpns_Law_Violation,Pistol,Semi-Automatic,Colt,Combat,45C,,S 2Nd St / W Muhammad Ali Blvd,,Louisville,KY,40202,,,Black,M,32.0,
23012,80-10-041249,2010,2010-06-02,Wpns_Law_Violation,Pistol,Semi-Automatic,Smith_&_Wesson,Pistols:_915,9MM,BLOCK,1200 Block Gilmore Ln,1200_Gilmore_Ln,Louisville,KY,40213,-85.701374,38.180868,White,M,50.0,0.728
23014,80-10-041249,2010,2010-06-02,Wpns_Law_Violation,Rifle,Semi-Automatic,Daewoo,Dr200,223C,BLOCK,1200 Block Gilmore Ln,1200_Gilmore_Ln,Louisville,KY,40213,-85.701374,38.180868,White,M,50.0,0.728
23016,80-10-041213,2010,2010-06-02,Wpns_Law_Violation,Pistol,Semi-Automatic,Kbi_Inc,,9MM,BLOCK,1900 Block Brownsboro Rd,1900_Brownsboro_Rd,Louisville,KY,40206,-85.71251099999999,38.258882,Black,M,29.0,1.0
23018,80-10-041173,2010,2010-06-02,Wpns_Law_Violation,Pistol,Semi-Automatic,Cml_(Chl?),Griffon_1911A1T,45C,BLOCK,4300 Block Vermont Ave,4300_Vermont_Ave,Louisville,KY,40211,-85.822384,38.257024,Black,M,37.0,1.0
23021,80-10-041173,2010,2010-06-02,Wpns_Law_Violation,Pistol,Revolver,"Wesson_Arms,_Da",357_Magnum,357C,BLOCK,4300 Block Vermont Ave,4300_Vermont_Ave,Louisville,KY,40211,-85.822384,38.257024,Black,M,37.0,1.0
23024,80-10-041173,2010,2010-06-02,Wpns_Law_Violation,Shotgun,Pump_Action,O._F._Mossberg,500-599_Modles,12GA,BLOCK,4300 Block Vermont Ave,4300_Vermont_Ave,Louisville,KY,40211,-85.822384,38.257024,Black,M,37.0,1.0
23027,80-10-041315,2010,2010-06-02,Wpns_Law_Violation,Pistol,Semi-Automatic,Ruger,Mark_Ii,22C,BLOCK,6000 Block S. 3Rd,6000_S._3rd,Louisville,KY,40214,-85.76895,38.168251,Black,M,20.0,0.919
23028,80-10-041034,2010,2010-06-02,Wpns_Law_Violation,Pistol,Semi-Automatic,Lorcin_Engineer,L-380,380C,,Park - Wyandotte Park,,Louisville,KY,40215,,,White,M,24.0,
23029,80-10-040953,2010,2010-06-01,Wpns_Law_Violation,Pistol,Semi-Automatic,Beretta_(Indust,,22C,BLOCK,1600 Block Brashear Dr,1600_Brashear_Dr,Louisville,KY,40210,-85.776724,38.226015000000004,Black,M,18.0,0.528
23030,80-10-040980,2010,2010-06-01,Wpns_Law_Violation,Pistol,Revolver,Smith_&_Wesson,,38C,BLOCK,5400 Block Ripple Ln,5400_Ripple_Ln,Louisville,KY,40218,-85.67002099999999,38.169926000000004,Black,M,18.0,0.528
23031,80-10-040431,2010,2010-05-31,Wpns_Law_Violation,Pistol,Semi-Automatic,Ruger,P89,9MM,BLOCK,400 Block W Oak St,400_W_Oak_St,Louisville,KY,40203,-85.757467,38.235146,Black,M,33.0,0.528
23032,80-10-040571,2010,2010-05-31,Wpns_Law_Violation,Pistol,Semi-Automatic,,,9MM,BLOCK,600 Block W Jefferson St,600_W_Jefferson_St,Louisville,KY,40202,-85.761323,38.253961,Black,M,23.0,1.0
23033,80-10-040665,2010,2010-05-31,Aggravated_Assault,Pistol,Semi-Automatic,,,380C,BLOCK,600 Block W Jefferson St,600_W_Jefferson_St,Louisville,KY,40202,-85.761323,38.253961,Hispanic,M,46.0,1.0
23034,80-10-040363,2010,2010-05-30,Wpns_Law_Violation,Pistol,Semi-Automatic,"Glock,_Inc.",,40C,,Murphy Ln / Westport Rd,,Louisville,KY,40245,,,White,M,22.0,
23035,80-10-039952,2010,2010-05-29,Narcotics,Rifle,Single-Shot,Marlin_Firearms,Modle_60_Series,22C,BLOCK,13100 Block Rehl Rd,13100_Rehl_Rd,Louisville,KY,40299,-85.514643,38.204284,White,M,20.0,1.0
23039,80-10-039952,2010,2010-05-29,Narcotics,Shotgun,Pump_Action,,,410G,BLOCK,13100 Block Rehl Rd,13100_Rehl_Rd,Louisville,KY,40299,-85.514643,38.204284,White,M,20.0,1.0
23043,80-10-039952,2010,2010-05-29,Narcotics,Shotgun,Pump_Action,,,12GA,BLOCK,13100 Block Rehl Rd,13100_Rehl_Rd,Louisville,KY,40299,-85.514643,38.204284,White,M,20.0,1.0
23047,80-10-039952,2010,2010-05-29,Narcotics,Rifle,Single-Shot,,,,BLOCK,13100 Block Rehl Rd,13100_Rehl_Rd,Louisville,KY,40299,-85.514643,38.204284,White,M,20.0,1.0
23048,80-10-039952,2010,2010-05-29,Narcotics,Shotgun,Pump_Action,,,,BLOCK,13100 Block Rehl Rd,13100_Rehl_Rd,Louisville,KY,40299,-85.514643,38.204284,White,M,20.0,1.0
23050,80-10-039952,2010,2010-05-29,Narcotics,,,,,,BLOCK,13100 Block Rehl Rd,13100_Rehl_Rd,Louisville,KY,40299,-85.514643,38.204284,White,M,20.0,1.0
23051,80-10-039964,2010,2010-05-29,Wpns_Law_Violation,Pistol,Derringer,Davis_Industrie,,22C,,N 22Nd St Connector / Duncan St,,Louisville,KY,40212,,,Black,M,21.0,
23052,80-10-039989,2010,2010-05-29,Wpns_Law_Violation,Pistol,Derringer,Quality_Firearm,None,25C,,S 34Th St / Vermont Ave,,Louisville,KY,40211,,,Black,M,21.0,
23053,80-10-039892,2010,2010-05-28,Wpns_Law_Violation,Pistol,Revolver,Taurus_Internat,357_Magnum,357C,BLOCK,1200 Block Dixie Hwy,1200_Dixie_Hwy,Louisville,KY,40210,-85.787041,38.237224,Black,M,20.0,1.0
23054,80-10-039921,2010,2010-05-28,Robbery,Pistol,Revolver,Rg_Industries,Rg_14,22C,BLOCK,6400 Block Fern Valley Way,6400_Fern_Valley_Way,Louisville,KY,40219,-85.66309100000001,38.158058000000004,Black,M,17.0,1.0
23055,80-10-039583,2010,2010-05-27,Narcotics,Shotgun,Pump_Action,Stevens/J._Stev,,12GA,BLOCK,4300 Block Whitmore Ave,4300_Whitmore_Ave,Louisville,KY,40215,-85.784227,38.17886,Native_American,M,30.0,0.528
23056,80-10-039284,2010,2010-05-27,Simple_Assault,Pistol,Semi-Automatic,"Glock,_Inc.",Model_20/20C__(,10MM,BLOCK,600 Block Lampton St,600_Lampton_St,Louisville,KY,40203,-85.743865,38.241558000000005,Black,M,27.0,1.0
23058,80-10-039284,2010,2010-05-27,Simple_Assault,Pistol,Semi-Automatic,Ruger,Handguns:_Stand,40C,BLOCK,600 Block Lampton St,600_Lampton_St,Louisville,KY,40203,-85.743865,38.241558000000005,Black,M,27.0,1.0
23060,80-10-039403,2010,2010-05-27,Robbery,,,,,,,S 4Th St / W Oak St,,Louisville,KY,40203,,,,,,
23061,80-10-039205,2010,2010-05-26,Injured_Person_Report,Pistol,Derringer,Cobra,C32,32C,BLOCK,4100 Block Southern Farm Blvd,4100_Southern_Farm_Blvd,Louisville,KY,40216,-85.83532,38.196335,Black,M,53.0,1.0
23062,80-10-039146,2010,2010-05-26,Narcotics,Pistol,Semi-Automatic,Raven_Arms,,25C,BLOCK,700 Block Algonquin Pky,700_Algonquin_Pky,Louisville,KY,40208,-85.770342,38.211254,,,,1.0
23063,80-10-039277,2010,2010-05-26,Wpns_Law_Violation,Pistol,Semi-Automatic,Taurus_Internat,Model_Pt111,9MM,,Fischer Ave / Rufer Ave,,Louisville,KY,40204,,,,,,
23064,80-10-038949,2010,2010-05-25,Narcotics,Shotgun,Pump_Action,Wichester,1300,12GA,BLOCK,300 Block N 35Th St,300_N_35th_St,Louisville,KY,40212,-85.808138,38.265114000000004,Black,M,0.0,1.0
23065,80-10-038709,2010,2010-05-25,Wpns_Law_Violation,Pistol,Semi-Automatic,Tisas,Cs9,9MM,BLOCK,3000 Block Taylor Blvd,3000_Taylor_Blvd,Louisville,KY,40208,-85.775188,38.207578000000005,Black,M,29.0,1.0
23066,80-10-038863,2010,2010-05-25,Aggravated_Assault,Pistol,Semi-Automatic,Hipoint,,9MM,BLOCK,3200 Block Golden Turtle Cir,3200_Golden_Turtle_Cir,Louisville,KY,40218,-85.678979,38.203663,Black,M,46.0,0.74
23067,80-10-038790,2010,2010-05-25,Robbery,Pistol,Semi-Automatic,Lorcin_Engineer,L25,25C,BLOCK,400 Block S 28Th St,400_S_28th_St,Louisville,KY,40212,-85.797147,38.257529,Black,M,18.0,1.0
23068,80-10-038191,2010,2010-05-23,Wpns_Law_Violation,Pistol,Semi-Automatic,Smith_&_Wesson,Pistols:_Cs40,40C,BLOCK,1000 Block Story Ave,1000_Story_Ave,Louisville,KY,40206,-85.731904,38.254114,Black,M,21.0,1.0
23069,80-10-038192,2010,2010-05-23,Wpns_Law_Violation,Pistol,Semi-Automatic,Astra_Unceta_Y,,9MM,BLOCK,1000 Block Story Ave,1000_Story_Ave,Louisville,KY,40206,-85.731904,38.254114,Black,M,27.0,1.0
23070,80-10-038201,2010,2010-05-23,Aggravated_Assault,Pistol,Semi-Automatic,Unknown_Manufac,Unknown,40C,,S 26Th St / W Broadway,,Louisville,KY,40211,,,Black,M,24.0,
23071,80-10-038383,2010,2010-05-23,Narcotics,Pistol,Revolver,Harrington_&_Ri,Mod_922,222C,,Seelbach Ave / Taylor Blvd,,Louisville,KY,40215,,,Black,M,18.0,
23072,80-10-037942,2010,2010-05-22,Robbery,Pistol,Semi-Automatic,"Glock,_Inc.",Model_27_(40_Sw,40C,BLOCK,1700 Block W Chestnut St,1700_W_Chestnut_St,Louisville,KY,40203,-85.779611,38.25116,Black,M,,1.0
23073,80-10-037515,2010,2010-05-21,Narcotics,Pistol,Semi-Automatic,Smith_&_Wesson,,380C,BLOCK,600 Block W Jefferson St,600_W_Jefferson_St,Louisville,KY,40202,-85.761323,38.253961,Black,M,23.0,1.0
23074,80-10-037551,2010,2010-05-21,Burglary,Rifle,Bolt_Action,,Bolt_Action,,BLOCK,600 Block W Jefferson St,600_W_Jefferson_St,Louisville,KY,40202,-85.761323,38.253961,,,,1.0
23077,80-10-037551,2010,2010-05-20,Burglary,Rifle,Single-Shot,Unknown_Manufac,,,BLOCK,600 Block W Jefferson St,600_W_Jefferson_St,Louisville,KY,40202,-85.761323,38.253961,,,,1.0
23080,80-10-037551,2010,2010-05-20,Burglary,Rifle,Bolt_Action,,Magnum_Models,,BLOCK,600 Block W Jefferson St,600_W_Jefferson_St,Louisville,KY,40202,-85.761323,38.253961,,,,1.0
23083,80-10-037627,2010,2010-05-21,Stolen_Property,Pistol,Semi-Automatic,Hipoint,Hi-Point,40C,BLOCK,6300 Block Johnsontown Rd,6300_Johnsontown_Rd,Louisville,KY,40272,-85.88494,38.117551,White,M,18.0,1.0
23084,80-10-037747,2010,2010-05-21,Wpns_Law_Violation,Pistol,Revolver,Rossi_-_Amadeo,877,357C,,W Muhammad Ali Blvd / Roy Wilkins Ave,,Louisville,KY,40203,,,Black,M,32.0,
23085,80-10-037478,2010,2010-05-20,Narcotics,Pistol,Semi-Automatic,Bryco_Arms,,22C,BLOCK,1200 Block Sale Ave,1200_Sale_Ave,Louisville,KY,40215,-85.780311,38.197612,White,F,24.0,1.0
23086,80-10-037494,2010,2010-05-20,Wpns_Law_Violation,Pistol,Semi-Automatic,Hipoint,Jcp,40C,BLOCK,1700 Block William E Summers Iii Ave,1700_William_E_Summers_Iii_Ave,Louisville,KY,40211,-85.820589,38.229572999999995,,,,1.0
23087,80-10-037580,2010,2010-05-20,Robbery,Pistol,Semi-Automatic,,,380C,BLOCK,2600 Block W Market St,2600_W_Market_St,Louisville,KY,40212,-85.793887,38.259408,,,,1.0
23088,80-10-037330,2010,2010-05-20,Wpns_Law_Violation,Pistol,Derringer,Davis_Industrie,,38C,BLOCK,3600 Block Pineland Dr,3600_Pineland_Dr,Louisville,KY,40219,-85.69690200000001,38.132994000000004,White,M,35.0,1.0
23089,80-10-036670,2010,2010-05-20,Robbery,Pistol,Semi-Automatic,Taurus_Internat,Model_Pt99,9MM,BLOCK,600 Block W Jefferson St,600_W_Jefferson_St,Louisville,KY,40202,-85.761323,38.253961,,,,1.0
23090,80-10-037079,2010,2010-05-19,Wpns_Law_Violation,Pistol,Semi-Automatic,Taurus_Internat,,9MM,BLOCK,200 Block East College St,200_East_College_St,Louisville,KY,40203,-85.75323,38.243451,Black,M,21.0,0.516
23091,80-10-037074,2010,2010-05-19,Narcotics,Pistol,Revolver,Taurus_Internat,,38C,BLOCK,4100 Block Sunflower Ave,4100_Sunflower_Ave,Louisville,KY,40216,-85.835225,38.194404,White,M,45.0,1.0
23092,80-10-037247,2010,2010-05-19,Wpns_Law_Violation,Pistol,Semi-Automatic,Jennings_Firear,Jennings_Firear,22C,BLOCK,4200 Block W Market St,4200_W_Market_St,Louisville,KY,40212,-85.819006,38.263182,Black,M,18.0,1.0
23093,80-10-037208,2010,2010-05-19,Narcotics,Pistol,Semi-Automatic,Springfield_Fir,,40C,BLOCK,6100 Block Big Ben Dr,6100_Big_Ben_Dr,Louisville,KY,40291,-85.604925,38.157990999999996,Black,F,35.0,0.728
23095,80-10-037208,2010,2010-05-19,Narcotics,Rifle,Bolt_Action,,,763M,BLOCK,6100 Block Big Ben Dr,6100_Big_Ben_Dr,Louisville,KY,40291,-85.604925,38.157990999999996,Black,F,35.0,0.728
23097,80-10-037250,2010,2010-05-19,Wpns_Law_Violation,Pistol,Semi-Automatic,Ruger,Handguns:_P_Ser,9MM,BLOCK,7300 Block Garrison Rd,7300_Garrison_Rd,Louisville,KY,40214,-85.759469,38.138927,Black,M,23.0,1.0
23098,80-10-036959,2010,2010-05-19,Narcotics,Pistol,Semi-Automatic,Davis_Industrie,,32C,BLOCK,7900 Block Candleglow Ln,7900_Candleglow_Ln,Louisville,KY,40214,-85.77952900000001,38.137347999999996,White,F,57.0,1.0
23099,80-10-037080,2010,2010-05-19,Wpns_Law_Violation,Pistol,Revolver,,At_25_(.25_Cal),32C,,S 3Rd St / W Breckinridge St,,Louisville,KY,40203,,,Black,M,0.0,
23100,80-10-036924,2010,2010-05-18,Wpns_Law_Violation,Pistol,Revolver,Smith_&_Wesson,,38C,,G G Moore Park,,Louisville,KY,40208,,,Black,M,20.0,
23101,80-10-036317,2010,2010-05-17,Theft_Other,Pistol,Semi-Automatic,"Keltec,_Cnc_Ind",P-11,9MM,BLOCK,2300 Block Howard St,2300_Howard_St,Louisville,KY,40211,-85.790397,38.245636,Black,M,14.0,1.0
23102,80-10-036296,2010,2010-05-16,Wpns_Law_Violation,Pistol,Semi-Automatic,Waffenfabrik_Wa,Carl_Walther,22C,BLOCK,2000 Block Bashford Manor Ln,2000_Bashford_Manor_Ln,Louisville,KY,40218,-85.671161,38.199912,Black,M,20.0,0.528
23103,80-10-036141,2010,2010-05-16,Aggravated_Assault,Pistol,Semi-Automatic,,,9MM,BLOCK,3800 Block Klondike Ln,3800_Klondike_Ln,Louisville,KY,40218,-85.638621,38.209407,Hispanic,M,20.0,0.528
23104,80-10-035974,2010,2010-05-16,Aggravated_Assault,Pistol,Derringer,,,38C,BLOCK,5700 Block Preston Hwy,5700_Preston_Hwy,Louisville,KY,40219,-85.68355600000001,38.13194,White,M,43.0,0.528
23105,80-10-036312,2010,2010-05-16,Aggravated_Assault,Pistol,Semi-Automatic,Smith_&_Wesson,Pistols:_M&P,9MM,,Estele Ave / Evangeline Ave,,Louisville,KY,40214,,,Asian,M,35.0,
23106,80-10-036122,2010,2010-05-16,Aggravated_Assault,Pistol,Semi-Automatic,Phoenix_Arms_Co,Mod_Hp22,22C,,Georgetown Pl / Lafayette Dr,,Louisville,KY,40215,,,Black,M,21.0,
23107,80-10-036071,2010,2010-05-15,Wpns_Law_Violation,Machine_Gun,,Sten,,9MM,BLOCK,1800 Block Lytle St,1800_Lytle_St,Louisville,KY,40203,-85.77852,38.263484999999996,White,M,61.0,1.0
23108,80-10-035855,2010,2010-05-15,Narcotics,Pistol,Semi-Automatic,Phoenix_Arms_Co,Hp_Models,22C,BLOCK,1800 Block W Ormbsy,1800_W_Ormbsy,Louisville,KY,40203,-85.782622,38.248701000000004,Black,M,27.0,0.74
23109,80-10-036001,2010,2010-05-15,Narcotics,Pistol,Revolver,Rossi_-_Amadeo,Unknown,38C,BLOCK,2000 Block Garland Ave,2000_Garland_Ave,Louisville,KY,40210,-85.785983,38.243587,Black,M,23.0,1.0
23110,80-10-035879,2010,2010-05-15,Stolen_Property,Pistol,Semi-Automatic,Bryco_Arms,J-22,22C,BLOCK,7800 Block St Andrews Church Rd,7800_St_Andrews_Church_Rd,Louisville,KY,40214,-85.820144,38.151923,Black,M,43.0,0.919
23111,80-10-035872,2010,2010-05-15,Wpns_Law_Violation,Pistol,Semi-Automatic,Davis_Industrie,P-32,32C,,Cleveland Blvd / N Hite Ave,,Louisville,KY,40206,,,Black,M,22.0,
23112,80-10-035836,2010,2010-05-15,Wpns_Law_Violation,Pistol,Revolver,Rg_Industries,Rg_(With_Number,22C,,Date St,,Louisville,KY,40210,,,Black,M,14.0,
23113,80-10-035773,2010,2010-05-14,Narcotics,Pistol,Revolver,Rohm,,38C,BLOCK,400 Block E Southside Ct,400_E_Southside_Ct,Louisville,KY,40214,-85.754621,38.158606,White,M,27.0,1.0
23115,80-10-035773,2010,2010-05-14,Narcotics,Pistol,Semi-Automatic,,,22C,BLOCK,400 Block E Southside Ct,400_E_Southside_Ct,Louisville,KY,40214,-85.754621,38.158606,White,M,27.0,1.0
23117,80-10-035634,2010,2010-05-14,Robbery,Pistol,Revolver,Rg_Industries,,38C,BLOCK,600 Block W Jefferson St,600_W_Jefferson_St,Louisville,KY,40202,-85.761323,38.253961,Black,F,,1.0
23118,80-09-054695,2010,2010-05-14,Theft_Other,Pistol,Semi-Automatic,F.E.G._Hungary,Pa-63,9MM,,Frankfort Ave / Pope St,,Louisville,KY,40206,,,White,M,17.0,
